"e401k","inc","marr","male","age","fsize","nettfa","p401k","pira","incsq","agesq"
1,24.0179996490479,1,0,45,3,1.04999995231628,0,0,576.864318847656,2025
1,49.9589996337891,1,0,57,2,151.998001098633,1,0,2495.90161132812,3249
0,17.6520004272461,0,0,38,3,1.20000004768372,0,0,311.593109130859,1444
0,16.0289993286133,1,0,62,5,-2.79999995231628,0,0,256.928833007812,3844
1,13.3950004577637,0,0,43,2,-0.230000004172325,0,0,179.426040649414,1849
0,17.3490009307861,0,0,30,1,-0.550000011920929,0,0,300.987823486328,900
0,11.0819997787476,0,0,38,4,0.0450000017881393,0,0,122.810722351074,1444
0,21.8400001525879,1,0,29,4,-3.20000004768372,0,0,476.985595703125,841
1,37.6800003051758,1,0,40,5,36.7999992370605,1,0,1419.78247070312,1600
1,37.0979995727539,1,0,51,4,3,1,0,1376.26159667969,2601
1,35.6399993896484,0,1,46,1,47.5,0,1,1270.20959472656,2116
0,55.3650016784668,1,0,27,3,-7.67000007629395,0,0,3065.28344726562,729
0,97.9980010986328,0,1,26,1,-15,0,0,9603.6083984375,676
1,15.2069997787476,0,1,58,1,1.24899995326996,0,0,231.252838134766,3364
1,63.4109992980957,1,0,45,3,81.5,1,1,4020.95483398438,2025
1,55.7820014953613,0,0,34,1,26.5,1,1,3111.63159179688,1156
0,15.3059997558594,0,0,40,2,-2.83999991416931,0,0,234.273635864258,1600
1,13.8450002670288,0,0,48,2,-3,1,0,191.684036254883,2304
1,19.1399993896484,0,0,41,2,-3.79999995231628,0,0,366.339569091797,1681
0,14.8500003814697,0,1,25,1,1.39999997615814,0,0,220.522506713867,625
0,34.4519996643066,1,0,32,3,7.21000003814697,0,0,1186.94030761719,1024
1,23.6700000762939,1,0,44,4,0.800000011920929,1,0,560.268920898438,1936
0,102.170997619629,1,1,35,4,86.5,0,1,10438.9130859375,1225
1,58.3470001220703,1,0,46,4,15.3000001907349,1,1,3404.37231445312,2116
0,21.6749992370605,1,1,57,4,2.29999995231628,0,1,469.805603027344,3249
1,46.1609992980957,1,0,34,2,25.298999786377,0,0,2130.837890625,1156
0,19.9650001525879,0,0,50,1,-6.59999990463257,0,1,398.601226806641,2500
0,15.7080001831055,0,0,33,2,-5.40000009536743,0,0,246.741271972656,1089
0,21.6599998474121,1,0,29,4,1.45000004768372,0,0,469.155578613281,841
0,51.492000579834,0,1,42,1,64.6529998779297,0,1,2651.42602539062,1764
0,53.7960014343262,1,0,32,5,-1,0,0,2894.009765625,1024
0,20.8799991607666,1,0,31,2,-5.59999990463257,0,0,435.974365234375,961
1,63.3629989624023,1,0,51,3,34.8489990234375,1,1,4014.86962890625,2601
1,100.845001220703,1,0,33,2,196.399993896484,1,1,10169.7138671875,1089
1,77.2440032958984,1,0,49,4,206.5,1,0,5966.63623046875,2401
1,60.6510009765625,1,1,36,4,-28.701000213623,0,0,3678.5439453125,1296
0,17.0909996032715,1,1,46,5,0,0,0,292.102264404297,2116
0,32.5800018310547,0,1,25,1,0.400000005960464,0,0,1061.45654296875,625
1,21.5879993438721,0,1,30,1,-0.100000001490116,1,0,466.041717529297,900
0,40.2000007629395,1,0,43,5,-5.30999994277954,0,0,1616.0400390625,1849
0,65.504997253418,1,0,34,4,0.550000011920929,0,0,4290.90478515625,1156
0,21.6000003814697,0,1,28,2,0,0,0,466.560028076172,784
0,10.9020004272461,0,0,50,2,0.119999997317791,0,0,118.853614807129,2500
0,26.9640007019043,0,1,46,1,11.9989995956421,0,0,727.057312011719,2116
1,33.6629981994629,1,0,60,2,65.3980026245117,1,1,1133.19738769531,3600
0,15.6960000991821,1,0,64,3,13.0989999771118,0,0,246.36442565918,4096
0,22.6590003967285,1,0,61,2,59.5,0,1,513.430297851562,3721
1,27.5459995269775,1,0,43,3,39.0989990234375,0,1,758.782104492188,1849
1,48.7319984436035,1,0,41,4,17.2999992370605,1,0,2374.8076171875,1681
0,20.6159992218018,1,0,37,5,18.9729995727539,0,0,425.019409179688,1369
0,31.5,0,0,38,3,0,0,0,992.25,1444
0,11.8800001144409,1,0,51,5,0,0,0,141.134399414062,2601
1,30.0900001525879,0,1,35,3,30.9599990844727,1,0,905.408081054688,1225
0,46.5060005187988,1,0,25,2,7.79899978637695,0,0,2162.80810546875,625
0,10.1999998092651,0,0,53,1,-0.150000005960464,0,0,104.039993286133,2809
0,29.25,0,1,34,1,-12.8999996185303,0,0,855.5625,1156
0,50.0639991760254,1,0,39,3,2.90000009536743,0,0,2506.40405273438,1521
0,28.5270004272461,1,0,36,3,-5,0,0,813.789733886719,1296
1,35.9129981994629,1,0,45,4,66.0490036010742,0,0,1289.74340820312,2025
0,22.4400005340576,1,0,32,3,0,0,0,503.553619384766,1024
0,23.5200004577637,1,0,35,5,-0.800000011920929,0,0,553.1904296875,1225
1,59.1389999389648,1,0,26,2,1.97200000286102,0,0,3497.42138671875,676
1,24.9060001373291,0,0,46,1,44.5999984741211,1,0,620.308837890625,2116
0,54.7290000915527,1,0,55,4,4.4980001449585,0,0,2995.26342773438,3025
0,36,0,1,35,1,-10.6999998092651,0,0,1296,1225
0,16.94700050354,0,0,58,1,0.100000001490116,0,0,287.200836181641,3364
0,43.3499984741211,1,0,42,5,-0.0299999993294477,0,0,1879.22241210938,1764
0,26.6399993896484,1,0,50,4,2.90000009536743,0,0,709.689575195312,2500
0,10.6499996185303,0,1,50,1,0,0,0,113.422492980957,2500
0,37.9199981689453,1,0,37,3,7.30000019073486,0,0,1437.92626953125,1369
0,74.7239990234375,1,0,38,2,50.4000015258789,0,1,5583.67626953125,1444
0,13.5,0,0,29,2,0,0,0,182.25,841
0,41.7150001525879,1,0,33,4,6.34999990463257,0,1,1740.14123535156,1089
0,36.8940010070801,1,0,33,4,12.3000001907349,0,0,1361.16735839844,1089
1,31.7189998626709,0,0,46,3,15,0,1,1006.09497070312,2116
1,101.856002807617,1,0,43,4,130.238006591797,1,1,10374.6455078125,1849
1,26.0400009155273,1,0,33,4,-23.701000213623,1,1,678.081665039062,1089
0,76.3949966430664,1,0,50,3,197.468994140625,0,1,5836.1953125,2500
1,21.1919994354248,1,0,64,2,24.3509998321533,1,0,449.100830078125,4096
1,58.0499992370605,0,0,49,2,3,0,0,3369.80249023438,2401
0,15.5609998703003,0,0,45,2,-0.500999987125397,0,0,242.144714355469,2025
1,34.7639999389648,0,0,42,3,10.960000038147,1,1,1208.53564453125,1764
1,60.5999984741211,0,1,44,3,9.39900016784668,0,0,3672.35986328125,1936
0,84.3779983520508,1,0,47,3,43.1980018615723,0,0,7119.646484375,2209
0,36.0149993896484,0,1,40,1,-5.84999990463257,0,0,1297.08020019531,1600
0,24.7080001831055,1,0,63,2,7.49900007247925,0,1,610.485290527344,3969
0,16.8719997406006,1,0,30,4,0.800000011920929,0,0,284.664367675781,900
0,12.503999710083,0,0,41,4,1.70000004768372,0,0,156.350006103516,1681
1,70.9260025024414,1,0,47,3,37.5099983215332,1,1,5030.498046875,2209
0,29.3549995422363,1,0,29,5,0,0,0,861.716003417969,841
0,22.3139991760254,1,0,32,7,-2.20000004768372,0,0,497.91455078125,1024
0,16.2900009155273,0,0,56,1,2.86299991607666,0,0,265.364135742188,3136
0,132.057006835938,1,0,40,4,39.7999992370605,0,1,17439.052734375,1600
1,38.9729995727539,0,0,41,3,-20.7000007629395,1,0,1518.89465332031,1681
1,24.0149993896484,0,1,39,3,-1.95000004768372,0,0,576.72021484375,1521
1,11.1120004653931,0,1,33,1,5,1,0,123.476554870605,1089
0,19.0499992370605,1,0,52,4,1.79999995231628,0,0,362.902465820312,2704
0,14.3999996185303,1,0,46,4,-4,0,0,207.359985351562,2116
1,24.0300006866455,0,0,46,2,-5.93100023269653,1,1,577.44091796875,2116
0,16.5900001525879,1,0,33,5,-11.6009998321533,0,0,275.228118896484,1089
0,16.5,0,1,30,1,0.25,0,0,272.25,900
0,21.1770000457764,0,0,35,4,-0.397000014781952,0,0,448.46533203125,1225
1,49.8479995727539,0,0,50,3,23.25,1,1,2484.82299804688,2500
1,60.3689994812012,0,1,30,1,31.8999996185303,1,1,3644.416015625,900
1,50.0130004882812,1,0,50,2,6.40000009536743,1,1,2501.30029296875,2500
0,61.6650009155273,1,1,48,3,6.94000005722046,0,1,3802.572265625,2304
0,16.7490005493164,1,0,35,3,1.72500002384186,0,0,280.529022216797,1225
0,13.1040000915527,0,1,39,1,-1.5,0,0,171.714813232422,1521
0,30.2940006256104,1,0,63,3,-3.44700002670288,0,0,917.726501464844,3969
1,47.0730018615723,1,0,42,4,1.35000002384186,1,1,2215.86743164062,1764
0,27.3899993896484,1,0,55,2,45.7000007629395,0,1,750.212036132812,3025
0,34.818000793457,1,0,31,4,52.6150016784668,0,1,1212.29321289062,961
1,26.2409992218018,0,1,35,1,4.84999990463257,0,1,688.590026855469,1225
1,88.7639999389648,1,0,38,2,57.7000007629395,1,0,7879.0478515625,1444
0,34.6199989318848,1,0,29,4,15.3000001907349,0,0,1198.54431152344,841
1,68.1419982910156,1,0,28,3,5,0,0,4643.33203125,784
0,48,1,0,46,4,-19.6000003814697,0,0,2304,2116
0,51.9000015258789,1,0,35,4,0.800000011920929,0,0,2693.61010742188,1225
1,160.70100402832,1,0,39,6,399.946014404297,1,1,25824.8125,1521
0,113.198997497559,1,0,40,4,1317.94702148438,0,1,12814.0126953125,1600
1,39.0660018920898,1,0,36,3,3.76799988746643,1,0,1526.15246582031,1296
1,38.5110015869141,1,0,49,2,14.9029998779297,1,0,1483.09729003906,2401
1,23.0639991760254,0,0,35,2,1.70000004768372,0,0,531.948059082031,1225
0,61.2449989318848,1,0,63,3,82.9489974975586,0,1,3750.94995117188,3969
0,30.9360008239746,1,0,28,4,1.79100000858307,0,1,957.0361328125,784
1,70.0920028686523,1,0,51,5,17.048999786377,1,0,4912.888671875,2601
0,50.4000015258789,1,0,39,2,15.3999996185303,0,1,2540.16015625,1521
1,51.2519989013672,1,1,42,5,-4.56899976730347,1,1,2626.76733398438,1764
0,13.4399995803833,0,0,42,4,0,0,0,180.633590698242,1764
1,70.9739990234375,1,0,64,4,107.668998718262,1,1,5037.30859375,4096
1,27.9150009155273,0,1,40,1,-3.65100002288818,0,0,779.247253417969,1600
0,44.2050018310547,1,0,44,4,27.5,0,0,1954.08215332031,1936
1,32.9939994812012,0,1,36,1,29.6919994354248,1,0,1088.60400390625,1296
0,35.9700012207031,1,0,48,4,-0.449999988079071,0,1,1293.84094238281,2304
1,40.2120018005371,1,0,36,4,-0.5,1,0,1617.00512695312,1296
0,17.507999420166,0,0,61,1,41.6990013122559,0,1,306.530029296875,3721
1,21.576000213623,0,1,46,1,0.0500000007450581,0,0,465.523773193359,2116
0,17.3400001525879,0,1,29,1,0.349999994039536,0,0,300.675598144531,841
0,55.7159996032715,0,1,39,1,9.19999980926514,0,0,3104.27270507812,1521
1,41.9939994812012,1,0,37,5,13.6000003814697,1,0,1763.49597167969,1369
0,71.9879989624023,1,1,46,1,-10,0,1,5182.27197265625,2116
0,24.6599998474121,0,0,59,2,37,0,1,608.115600585938,3481
1,108.839996337891,1,0,41,2,78.6559982299805,1,1,11846.14453125,1681
0,71.7480010986328,1,0,56,3,95,0,1,5147.77587890625,3136
0,24.1679992675781,0,0,26,1,-9.79500007629395,0,0,584.092163085938,676
0,49.8300018310547,0,1,50,1,126.150001525879,0,1,2483.02905273438,2500
0,29.423999786377,1,0,29,2,-0.101000003516674,0,0,865.771789550781,841
0,36.6389999389648,1,0,27,4,11.4250001907349,0,1,1342.41625976562,729
1,49.2569999694824,1,0,63,5,135.899993896484,1,1,2426.251953125,3969
0,32.5110015869141,1,0,52,2,10.6999998092651,0,1,1056.96520996094,2704
0,49.1940002441406,0,0,41,3,19.7000007629395,0,1,2420.04956054688,1681
0,36.1199989318848,0,1,46,1,0.5,0,1,1304.654296875,2116
1,42.9059982299805,1,0,34,4,1.35000002384186,0,0,1840.92468261719,1156
0,22.3619995117188,1,0,29,3,-6.8899998664856,0,0,500.059020996094,841
1,53.7569999694824,1,0,63,2,72.5960006713867,1,1,2889.81494140625,3969
0,34.8359985351562,1,0,35,5,-3.00099992752075,0,0,1213.54675292969,1225
1,19.1730003356934,0,0,44,1,0.949999988079071,1,0,367.603942871094,1936
1,100.452003479004,1,0,38,2,76.8399963378906,1,0,10090.60546875,1444
0,17.8799991607666,0,1,40,3,-7.45100021362305,0,0,319.694366455078,1600
1,17.6189994812012,0,0,26,1,-2.0550000667572,1,0,310.429138183594,676
1,79.3109970092773,1,1,48,1,6.5,0,0,6290.234375,2304
1,51.9599990844727,1,0,34,2,-9.5,0,0,2699.84155273438,1156
1,65.0490036010742,1,1,25,2,9.30000019073486,1,1,4231.373046875,625
0,30.6389999389648,1,0,63,4,80.1539993286133,0,0,938.748291015625,3969
1,16.7789993286133,1,0,39,4,0.0979999974370003,1,0,281.534820556641,1521
0,28.9799995422363,0,1,53,1,3,0,0,839.840393066406,2809
0,24.1079998016357,0,1,32,1,1.39900004863739,0,1,581.195678710938,1024
1,36.060001373291,0,0,45,3,5.05900001525879,1,0,1300.32373046875,2025
0,18.621000289917,0,1,33,1,0,0,0,346.741638183594,1089
0,21.7800006866455,1,0,62,2,12,0,0,474.368438720703,3844
1,40.439998626709,0,1,40,1,14.8999996185303,0,0,1635.39343261719,1600
1,49.1669998168945,1,0,64,2,14.1999998092651,0,0,2417.39379882812,4096
0,83.4990005493164,0,0,44,3,8.79800033569336,0,1,6972.0830078125,1936
1,26.8770008087158,1,1,43,3,-0.612999975681305,0,0,722.373168945312,1849
0,22.7759990692139,1,0,38,4,-2.40000009536743,0,0,518.746154785156,1444
0,75.2220001220703,1,0,30,2,36.7999992370605,0,0,5658.34912109375,900
1,26.5259990692139,0,1,34,1,-3.70000004768372,0,0,703.628601074219,1156
0,16.4130001068115,1,0,30,3,-0.449999988079071,0,0,269.386566162109,900
0,10.2449998855591,1,0,38,3,0.300000011920929,0,0,104.960021972656,1444
0,71.1839981079102,1,0,63,2,59.0610008239746,0,1,5067.16162109375,3969
0,33.1259994506836,0,0,42,3,-2.375,0,0,1097.33178710938,1764
0,12.1319999694824,1,0,39,4,0,0,0,147.185424804688,1521
1,43.326000213623,1,0,45,5,13.2629995346069,1,0,1877.14233398438,2025
0,33.0839996337891,1,0,59,2,0.999000012874603,0,0,1094.55102539062,3481
0,11.5500001907349,0,0,30,2,0,0,0,133.40251159668,900
0,50.484001159668,0,0,43,3,385,0,1,2548.63427734375,1849
0,19.7040004730225,0,1,46,3,-46.5,0,0,388.247619628906,2116
0,28.9740009307861,0,0,31,3,17.2119998931885,0,0,839.492736816406,961
1,53.7000007629395,1,0,34,4,23.8330001831055,1,0,2883.69018554688,1156
0,25.5,1,1,36,5,0,0,0,650.25,1296
1,35.1240005493164,0,0,35,2,-6.6399998664856,1,0,1233.69543457031,1225
0,20.1509990692139,1,0,62,2,0.300000011920929,0,0,406.062774658203,3844
0,64.7910003662109,1,0,45,4,-3.97000002861023,0,0,4197.87353515625,2025
0,27.4860000610352,1,0,35,2,40.2999992370605,0,1,755.480224609375,1225
0,22.1520004272461,1,0,36,5,-5,0,0,490.711120605469,1296
1,26.9009990692139,1,0,27,2,5.29899978637695,0,1,723.663757324219,729
1,52.6319999694824,1,0,57,2,22.4400005340576,1,1,2770.12744140625,3249
1,83.8679962158203,1,0,37,3,41.7249984741211,1,0,7033.8408203125,1369
0,21,0,0,44,7,-13.1440000534058,0,0,441,1936
0,20.9160003662109,0,1,28,1,0.899999976158142,0,0,437.479064941406,784
0,21.1499996185303,0,0,45,2,-8.84000015258789,0,0,447.322479248047,2025
1,38.4959983825684,1,0,43,4,3.40000009536743,0,0,1481.94189453125,1849
0,30.4379997253418,1,0,37,3,4.01000022888184,0,1,926.471801757812,1369
1,37.9799995422363,0,1,51,2,166.998992919922,1,0,1442.48034667969,2601
0,14.8769998550415,1,1,31,5,-30.5,0,0,221.325119018555,961
1,54.5429992675781,1,0,44,6,8.19999980926514,1,0,2974.93872070312,1936
1,10.4040002822876,0,0,46,1,-2.5,0,0,108.243225097656,2116
0,23.5499992370605,1,0,31,3,12.3999996185303,0,0,554.602478027344,961
0,16.5750007629395,1,0,63,2,-1.34500002861023,0,0,274.730651855469,3969
1,51.5699996948242,1,0,52,3,6.55000019073486,1,0,2659.46484375,2704
0,25.2000007629395,0,0,57,1,-8.88000011444092,0,0,635.0400390625,3249
0,17.1720008850098,0,0,42,1,-3.41599988937378,0,0,294.877624511719,1764
1,70.0709991455078,1,0,28,2,17.8999996185303,1,0,4909.94482421875,784
0,30.7800006866455,0,0,39,4,-4.90000009536743,0,0,947.408447265625,1521
0,19.0739994049072,0,0,26,1,0.310000002384186,0,0,363.817443847656,676
0,90.4830017089844,1,0,44,6,50.5,0,1,8187.173828125,1936
0,35.5499992370605,1,0,60,2,30.8990001678467,0,1,1263.80249023438,3600
0,29.6399993896484,1,0,38,4,0.994000017642975,0,0,878.529541015625,1444
1,37.9169998168945,1,1,41,4,2.69899988174438,0,0,1437.69885253906,1681
0,43.5960006713867,1,0,28,2,-1.39800000190735,0,0,1900.611328125,784
0,30.492000579834,0,1,46,4,11.6999998092651,0,0,929.762084960938,2116
0,18.5400009155273,1,0,29,3,1.20000004768372,0,0,343.731628417969,841
1,52.2480010986328,1,0,28,4,2.40000009536743,1,0,2729.853515625,784
0,19.3740005493164,1,0,64,2,34,0,1,375.351898193359,4096
0,12,0,1,29,1,0,0,0,144,841
0,53.6969985961914,1,1,44,3,33.9000015258789,0,1,2883.36767578125,1936
0,38.0279998779297,1,0,64,2,1,0,0,1446.12878417969,4096
0,59.9519996643066,1,0,58,2,113.595001220703,0,1,3594.2421875,3364
0,28.3619995117188,1,1,31,4,-1.89499998092651,0,0,804.403015136719,961
1,33.9930000305176,0,0,40,1,1.26499998569489,1,0,1155.52404785156,1600
0,53.4119987487793,1,0,48,2,0.5,0,0,2852.84155273438,2304
0,10.5,0,1,28,1,0.5,0,0,110.25,784
1,29.8379993438721,1,0,45,4,0.200000002980232,1,0,890.306213378906,2025
0,28.5149993896484,1,0,42,6,43.5989990234375,0,0,813.105163574219,1764
0,12.5010004043579,0,0,33,2,-1.48000001907349,0,0,156.275009155273,1089
0,51.4469985961914,1,0,43,5,-0.5,0,0,2646.79370117188,1849
0,28.3500003814697,1,0,42,5,-1.89999997615814,0,0,803.722534179688,1764
0,61.3619995117188,1,0,38,5,32.5999984741211,0,1,3765.294921875,1444
0,20.7689990997314,1,0,59,2,37.5,0,1,431.351318359375,3481
1,14.2799997329712,0,0,47,4,-0.0320000015199184,1,0,203.918395996094,2209
1,24.6030006408691,1,0,27,2,-0.75,0,0,605.3076171875,729
0,21.3810005187988,0,1,37,1,-0.388999998569489,0,0,457.147186279297,1369
0,14.6400003433228,0,1,42,1,-0.790000021457672,0,0,214.329605102539,1764
1,51.2999992370605,0,1,41,3,-26.6000003814697,0,0,2631.68994140625,1681
1,17.4179992675781,0,0,43,2,-3.16499996185303,1,0,303.386688232422,1849
0,45.4259986877441,1,0,37,4,-9,0,0,2063.52124023438,1369
1,66.036003112793,1,0,38,2,23,1,1,4360.75390625,1444
1,40.9739990234375,1,0,30,5,-4.19999980926514,1,0,1678.86865234375,900
0,26.3999996185303,0,1,25,1,14.6990003585815,0,0,696.9599609375,625
0,15.6180000305176,0,0,33,1,-1.10000002384186,0,0,243.921920776367,1089
1,102.150001525879,1,0,59,4,9,1,0,10434.623046875,3481
0,83.6159973144531,0,0,42,1,44.5,0,1,6991.634765625,1764
0,19.5480003356934,0,0,40,3,3.29999995231628,0,1,382.124328613281,1600
0,51.5519981384277,1,0,44,4,-1.7960000038147,0,0,2657.6083984375,1936
0,43.5900001525879,0,0,51,2,5.5,0,1,1900.08813476562,2601
0,21.0240001678467,1,0,57,3,7.59899997711182,0,0,442.008575439453,3249
1,15.8129997253418,0,0,38,2,0.272000014781952,1,0,250.050964355469,1444
1,17.9130001068115,0,0,55,1,0.499000012874603,0,0,320.875579833984,3025
0,24.8400001525879,0,0,39,2,0.200000002980232,0,0,617.025634765625,1521
1,62.7000007629395,1,0,30,4,-3.79999995231628,0,0,3931.2900390625,900
0,13.4399995803833,0,0,42,4,0,0,0,180.633590698242,1764
0,15.0989999771118,1,0,27,5,1.79999995231628,0,0,227.979797363281,729
1,35.0699996948242,0,1,37,5,-2.54999995231628,1,1,1229.90490722656,1369
0,54.9480018615723,1,0,32,4,5,0,0,3019.28295898438,1024
0,19.6800003051758,1,0,25,4,-14.9580001831055,0,0,387.302398681641,625
0,16.5599994659424,0,0,48,2,-29.0499992370605,0,0,274.233581542969,2304
1,67.4879989624023,1,0,39,5,8.35000038146973,1,0,4554.6298828125,1521
0,30.9419994354248,0,0,37,3,-4.45599985122681,0,0,957.407348632812,1369
0,40.2239990234375,0,1,46,1,-40,0,0,1617.97009277344,2116
1,59.9039993286133,1,1,51,4,5.80999994277954,1,1,3588.48901367188,2601
0,61.3530006408691,1,1,41,2,5.7039999961853,0,1,3764.19067382812,1681
1,42.0060005187988,1,1,34,4,16.9249992370605,1,0,1764.50402832031,1156
1,44.0400009155273,0,0,39,3,23.5499992370605,1,1,1939.52172851562,1521
0,25.6919994354248,1,0,48,5,-2.40000009536743,0,0,660.078857421875,2304
1,120.300003051758,1,0,31,2,16,1,0,14472.0908203125,961
0,97.7220001220703,1,0,39,6,-10.6000003814697,0,0,9549.5888671875,1521
1,37.1399993896484,0,0,38,1,-8.78999996185303,0,0,1379.37951660156,1444
0,14.7600002288818,1,0,53,3,3.5,0,0,217.857604980469,2809
0,13.8000001907349,0,1,47,1,0.600000023841858,0,0,190.440002441406,2209
1,49.7999992370605,0,0,40,1,120.318000793457,1,0,2480.0400390625,1600
1,116.000999450684,1,0,47,3,97.3000030517578,1,1,13456.2314453125,2209
1,45.7169990539551,0,0,39,4,2.5,0,0,2090.0439453125,1521
1,26.3999996185303,0,0,26,1,-2,1,0,696.9599609375,676
1,48.1800003051758,0,1,42,2,5,1,0,2321.3125,1764
0,23.0370006561279,0,0,35,1,3.86999988555908,0,1,530.703369140625,1225
1,107.940002441406,1,0,34,4,69,1,1,11651.0439453125,1156
0,36.3089981079102,1,0,26,4,53.7000007629395,0,0,1318.34338378906,676
1,54.1500015258789,0,1,45,1,43.1749992370605,1,1,2932.22265625,2025
0,51.6599998474121,0,1,28,1,-40.2999992370605,0,0,2668.75561523438,784
1,58.2360000610352,1,0,43,5,401.299987792969,1,1,3391.431640625,1849
0,76.4280014038086,1,0,45,2,230.5,0,1,5841.2392578125,2025
0,39.5820007324219,0,0,46,2,5.41900014877319,0,0,1566.73474121094,2116
0,25.7609996795654,0,1,41,1,1.49899995326996,0,0,663.629089355469,1681
1,106.272003173828,1,0,44,4,115.099998474121,1,1,11293.73828125,1936
1,85.3199996948242,1,0,37,3,-12.3959999084473,1,1,7279.50244140625,1369
0,16.8449993133545,0,1,35,1,0.749000012874603,0,0,283.753997802734,1225
0,11.7030000686646,0,1,30,1,-0.476000010967255,0,0,136.960205078125,900
1,32.6100006103516,0,0,41,2,22.3500003814697,0,1,1063.412109375,1681
0,28.6800003051758,1,0,40,4,2,0,0,822.542419433594,1600
0,23.1299991607666,1,1,43,4,1.29900002479553,0,0,534.996887207031,1849
0,56.3219985961914,1,1,27,8,-3.70099997520447,0,0,3172.16748046875,729
1,45.5279998779297,0,1,34,3,7.88600015640259,1,0,2072.798828125,1156
0,12.75,0,1,26,1,0,0,0,162.5625,676
0,32.451000213623,1,0,32,6,0.248999997973442,0,0,1053.0673828125,1024
1,44.4720001220703,1,0,38,5,-5.25,1,0,1977.7587890625,1444
1,70.125,0,0,44,2,32,1,1,4917.515625,1936
